"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","tern1"
"736","UniRef90_A0A0T9AJH2","Group","WT-Old",-1.7029254995913,0.348360992271594,1.22560722760927e-05,"GroupWT-Old",0.0001365691185402,51,49,"WT_Old depleted gene families"
"738","UniRef90_X8H6C5","Group","WT-Old",-1.05117510975096,0.215470773584513,1.26703286141315e-05,"GroupWT-Old",0.00014091877678156,51,50,"WT_Old depleted gene families"
"739","UniRef90_A0A0T9GSR0","Group","WT-Old",-1.16526996358322,0.238891793534905,1.26997174072443e-05,"GroupWT-Old",0.000141054506737025,51,50,"WT_Old depleted gene families"
"740","UniRef90_Q8CWN7","Group","WT-Old",-3.84017713922794,0.788019771904522,1.2898227805965e-05,"GroupWT-Old",0.000143065748420758,51,45,"WT_Old depleted gene families"
"742","UniRef90_F9PAP5","Group","WT-Old",-1.0104605237771,0.207707515072975,1.32662148052095e-05,"GroupWT-Old",0.000146750796659245,51,51,"WT_Old depleted gene families"
"745","UniRef90_T0TXW4","Group","WT-Old",-1.34372252479608,0.276553039590127,1.35361915194718e-05,"GroupWT-Old",0.000149134308713858,51,48,"WT_Old depleted gene families"
"747","UniRef90_A0A2J6EA48","Group","WT-Old",-1.01178059609165,0.208344722294272,1.36522167640145e-05,"GroupWT-Old",0.000150009899864834,51,50,"WT_Old depleted gene families"
"750","UniRef90_I0SBM2","Group","WT-Old",-1.46199866549266,0.301657769295695,1.41055283433009e-05,"GroupWT-Old",0.000154499483232349,51,51,"WT_Old depleted gene families"
"752","UniRef90_A0A0F2DEE6","Group","WT-Old",-1.09298404736705,0.225587763849649,1.41765508209872e-05,"GroupWT-Old",0.00015473554406737,51,49,"WT_Old depleted gene families"
"753","UniRef90_I7WH61","Group","WT-Old",-3.64113258736108,0.751788544813811,1.42603362875122e-05,"GroupWT-Old",0.000155443346942762,51,40,"WT_Old depleted gene families"
"754","UniRef90_Q03IC3","Group","WT-Old",-1.03698044396898,0.214264899586629,1.44326581655571e-05,"GroupWT-Old",0.000156904977778666,51,51,"WT_Old depleted gene families"
"758","UniRef90_A0A0T9GSL6","Group","WT-Old",-0.964296431573307,0.199532298319475,1.47718688908556e-05,"GroupWT-Old",0.000159957123820769,51,51,"WT_Old depleted gene families"
"759","UniRef90_A8AUJ8","Group","WT-Old",-3.78352692256273,0.783250061110431,1.48829940871351e-05,"GroupWT-Old",0.000160525118879376,51,41,"WT_Old depleted gene families"
"760","UniRef90_E8K799","Group","WT-Old",-1.48934894971998,0.308314555655085,1.48796408519287e-05,"GroupWT-Old",0.000160525118879376,51,50,"WT_Old depleted gene families"
"765","UniRef90_A0A0T9GRH8","Group","WT-Old",-1.35568404289221,0.280834041486962,1.50433988142393e-05,"GroupWT-Old",0.000161333660137857,51,50,"WT_Old depleted gene families"
"766","UniRef90_F9P8V9","Group","WT-Old",-1.27678484251111,0.264525113396431,1.50758914870537e-05,"GroupWT-Old",0.000161333660137857,51,50,"WT_Old depleted gene families"
"769","UniRef90_T0UD67","Group","WT-Old",-1.15143146974293,0.238755557255338,1.52828115930449e-05,"GroupWT-Old",0.000163122649617311,51,50,"WT_Old depleted gene families"
"773","UniRef90_A0A139RB01","Group","WT-Old",-1.00083588508627,0.20785034392559,1.56696238750474e-05,"GroupWT-Old",0.000166385863863375,51,51,"WT_Old depleted gene families"
"775","UniRef90_B1ICC7","Group","WT-Old",-3.25014789081232,0.675757219671936,1.59628652909269e-05,"GroupWT-Old",0.000169062191365068,51,41,"WT_Old depleted gene families"
"776","UniRef90_A0A239SYE4","Group","WT-Old",-1.36121433300961,0.283215145034183,1.61427668247861e-05,"GroupWT-Old",0.000170637621046387,51,48,"WT_Old depleted gene families"
"780","UniRef90_D5AJN8","Group","WT-Old",-1.40511728189933,0.292542798778933,1.63151636455939e-05,"GroupWT-Old",0.000171685722055173,51,50,"WT_Old depleted gene families"
"782","UniRef90_A0A0T9ARG8","Group","WT-Old",-1.19388798038362,0.249022316720275,1.68035833300557e-05,"GroupWT-Old",0.000175699123532608,51,50,"WT_Old depleted gene families"
"783","UniRef90_A0A380IZF9","Group","WT-Old",-1.2508707310285,0.260870968418774,1.67655423371497e-05,"GroupWT-Old",0.000175699123532608,51,49,"WT_Old depleted gene families"
"784","UniRef90_E1M553","Group","WT-Old",-1.25471495091981,0.261687118030784,1.67803797089863e-05,"GroupWT-Old",0.000175699123532608,51,48,"WT_Old depleted gene families"
"785","UniRef90_R0MVA5","Group","WT-Old",-1.40468100394073,0.292970421902447,1.67858315283059e-05,"GroupWT-Old",0.000175699123532608,51,50,"WT_Old depleted gene families"
"786","UniRef90_E8JW78","Group","WT-Old",-1.27209418505244,0.265423246464107,1.68937802388951e-05,"GroupWT-Old",0.000176417491349683,51,51,"WT_Old depleted gene families"
"791","UniRef90_UPI0009A1D85B","Group","WT-Old",-0.961068464368967,0.201200125441361,1.78233528775082e-05,"GroupWT-Old",0.000184948268544358,51,51,"WT_Old depleted gene families"
"793","UniRef90_A0A0F2CMA1","Group","WT-Old",-1.43254631148532,0.300119961817393,1.80290162234219e-05,"GroupWT-Old",0.000186610548753905,51,47,"WT_Old depleted gene families"
"794","UniRef90_V4QW96","Group","WT-Old",-0.929260479966469,0.194907377679741,1.83659446203722e-05,"GroupWT-Old",0.000189858530785913,51,50,"WT_Old depleted gene families"
"795","UniRef90_A4W410","Group","WT-Old",-1.25208813071571,0.262639983745625,1.83896180555117e-05,"GroupWT-Old",0.000189864132075019,51,51,"WT_Old depleted gene families"
"797","UniRef90_A0A139QGS6","Group","WT-Old",-1.43061670180069,0.300701585893276,1.89963122944149e-05,"GroupWT-Old",0.000195494894228657,51,49,"WT_Old depleted gene families"
"798","UniRef90_A0A1L5KJC8","Group","WT-Old",-0.908596152485578,0.190984406232835,1.90064480500083e-05,"GroupWT-Old",0.000195494894228657,51,50,"WT_Old depleted gene families"
"799","UniRef90_D5AES8","Group","WT-Old",-1.30747578281251,0.275264468026729,1.94912228300472e-05,"GroupWT-Old",0.00020023023402882,51,48,"WT_Old depleted gene families"
"800","UniRef90_A0A1H9F073","Group","WT-Old",-1.28066555825754,0.269786335557258,1.96824983683379e-05,"GroupWT-Old",0.000201690320358698,51,51,"WT_Old depleted gene families"
"803","UniRef90_E7SA59","Group","WT-Old",-1.31370948251803,0.276989915286876,1.99572523838874e-05,"GroupWT-Old",0.000203996422872911,51,49,"WT_Old depleted gene families"
"804","UniRef90_A0A0G2Z1B5","Group","WT-Old",-1.0817472833532,0.228140671497528,2.00390196911962e-05,"GroupWT-Old",0.000204323321273712,51,50,"WT_Old depleted gene families"
"806","UniRef90_A0A139PYW0","Group","WT-Old",-1.16681020869625,0.246262035749952,2.02740037611775e-05,"GroupWT-Old",0.000206462807533182,51,48,"WT_Old depleted gene families"
"807","UniRef90_A0A0E9F9Z5","Group","WT-Old",-1.0374393307302,0.21918736242915,2.0612535054533e-05,"GroupWT-Old",0.00020965017066618,51,51,"WT_Old depleted gene families"
"809","UniRef90_A0A139N4P5","Group","WT-Old",-1.37251427658433,0.290205373458916,2.08653721458805e-05,"GroupWT-Old",0.000211697125554249,51,49,"WT_Old depleted gene families"
"810","UniRef90_A4VYP1","Group","WT-Old",-1.43670370572001,0.304322870687868,2.14628069146228e-05,"GroupWT-Old",0.000217489776734844,51,50,"WT_Old depleted gene families"
"812","UniRef90_F9PZR7","Group","WT-Old",-1.48254394450092,0.314475820981061,2.19435049022217e-05,"GroupWT-Old",0.000221813162853985,51,48,"WT_Old depleted gene families"
"813","UniRef90_A0A150NGD1","Group","WT-Old",-1.21360251172402,0.257537596219383,2.20902648482263e-05,"GroupWT-Old",0.000223022009685414,51,50,"WT_Old depleted gene families"
"814","UniRef90_A0A0M2ZQY9","Group","WT-Old",-1.36241519572538,0.289216688443035,2.22100125821629e-05,"GroupWT-Old",0.0002239555077081,51,49,"WT_Old depleted gene families"
"815","UniRef90_A4VWM8","Group","WT-Old",-1.74677262669165,0.370920755227117,2.23152005961928e-05,"GroupWT-Old",0.000224740081587179,51,49,"WT_Old depleted gene families"
"817","UniRef90_UPI000A11F801","Group","WT-Old",-1.12025325389194,0.238514667835145,2.32626993050286e-05,"GroupWT-Old",0.000233708979064473,51,50,"WT_Old depleted gene families"
"818","UniRef90_M5JXJ2","Group","WT-Old",-3.37534107361185,0.719028792448814,2.34556584044402e-05,"GroupWT-Old",0.000235359467217171,51,43,"WT_Old depleted gene families"
"819","UniRef90_C0KD43","Group","WT-Old",-1.06610432865465,0.227241519985055,2.36752613480149e-05,"GroupWT-Old",0.000237272948894391,51,50,"WT_Old depleted gene families"
"821","UniRef90_T0US96","Group","WT-Old",-1.33486318908652,0.28528771857466,2.46792442430812e-05,"GroupWT-Old",0.000246732322469196,51,50,"WT_Old depleted gene families"
"822","UniRef90_A5MAF5","Group","WT-Old",-1.31510525502386,0.281135425683273,2.47754723677503e-05,"GroupWT-Old",0.000247393037949507,51,49,"WT_Old depleted gene families"
"823","UniRef90_A0A139PJT6","Group","WT-Old",-1.53165741501657,0.327509608701663,2.48708037353711e-05,"GroupWT-Old",0.000248043204204041,51,48,"WT_Old depleted gene families"
"824","UniRef90_A0A0T9AM51","Group","WT-Old",-1.24520333555925,0.266844305084198,2.57340634815477e-05,"GroupWT-Old",0.000256341253709398,51,51,"WT_Old depleted gene families"
"825","UniRef90_A0A0T8AD76","Group","WT-Old",-1.19301030227744,0.255702799289303,2.58017249980322e-05,"GroupWT-Old",0.000256703707616785,51,50,"WT_Old depleted gene families"
"827","UniRef90_UPI00083E5D07","Group","WT-Old",-1.1471871240517,0.246048464075451,2.60745672429694e-05,"GroupWT-Old",0.000258790868114018,51,49,"WT_Old depleted gene families"
"828","UniRef90_A0A3A4WYF3","Group","WT-Old",-1.10859502774057,0.237818437191735,2.61547614857063e-05,"GroupWT-Old",0.00025927328777135,51,51,"WT_Old depleted gene families"
"829","UniRef90_W1VLA2","Group","WT-Old",-1.06466929740634,0.228468425027156,2.62844251850235e-05,"GroupWT-Old",0.000260244344895866,51,50,"WT_Old depleted gene families"
"830","UniRef90_UPI00098DD7D3","Group","WT-Old",-3.57408123739315,0.767089317086031,2.63500646001561e-05,"GroupWT-Old",0.000260579915949496,51,46,"WT_Old depleted gene families"
"832","UniRef90_A0A139PAB2","Group","WT-Old",-1.01527658355301,0.217984074524458,2.64994837622884e-05,"GroupWT-Old",0.000261427599424114,51,50,"WT_Old depleted gene families"
"833","UniRef90_UPI00099D565C","Group","WT-Old",-1.46407907740674,0.314581974732293,2.68112690973662e-05,"GroupWT-Old",0.000264185950481611,51,50,"WT_Old depleted gene families"
"834","UniRef90_A0A0U0LQI7","Group","WT-Old",-1.4485711336772,0.311345031486759,2.6938119423916e-05,"GroupWT-Old",0.000264960122572362,51,48,"WT_Old depleted gene families"
"837","UniRef90_UPI000230FBED","Group","WT-Old",-1.39453793217179,0.300153162094291,2.7528291655972e-05,"GroupWT-Old",0.000269959095255839,51,48,"WT_Old depleted gene families"
"838","UniRef90_A0A139PDF1","Group","WT-Old",-1.07170516327703,0.230692607682981,2.75730070320702e-05,"GroupWT-Old",0.000270070694175695,51,50,"WT_Old depleted gene families"
"839","UniRef90_A0A0T8ABZ5","Group","WT-Old",-1.01011449104098,0.217476649341404,2.76549383684482e-05,"GroupWT-Old",0.00027055033865104,51,50,"WT_Old depleted gene families"
"841","UniRef90_UPI0005E7E576","Group","WT-Old",-1.04662907152241,0.225507266162286,2.79759871153742e-05,"GroupWT-Old",0.000273040311822819,51,51,"WT_Old depleted gene families"
"842","UniRef90_U5P6V9","Group","WT-Old",-1.27067559934883,0.273871352896559,2.81191790444806e-05,"GroupWT-Old",0.000274111902134319,51,51,"WT_Old depleted gene families"
"843","UniRef90_A0A0U0KXS7","Group","WT-Old",-1.12163952586988,0.241783550953875,2.81804949730054e-05,"GroupWT-Old",0.000274383751765632,51,49,"WT_Old depleted gene families"
"844","UniRef90_A0A0T9GVC3","Group","WT-Old",-1.24518729653083,0.268456347577305,2.82459515430594e-05,"GroupWT-Old",0.000274695225432975,51,49,"WT_Old depleted gene families"
"845","UniRef90_UPI000657E233","Group","WT-Old",-0.852603016836859,0.18392444225068,2.85004921366261e-05,"GroupWT-Old",0.000276842650245476,51,50,"WT_Old depleted gene families"
"848","UniRef90_UPI0007854A3A","Group","WT-Old",-1.03984782931421,0.224388886116961,2.86408743159572e-05,"GroupWT-Old",0.000277520154265017,51,49,"WT_Old depleted gene families"
"849","UniRef90_A2RNP9","Group","WT-Old",-1.18863454701735,0.256546601146478,2.87284337855737e-05,"GroupWT-Old",0.000277742031227313,51,48,"WT_Old depleted gene families"
"850","UniRef90_A0A0B7LH40","Group","WT-Old",-3.39673576322045,0.733772960514598,2.91186944791031e-05,"GroupWT-Old",0.000281183816805269,51,42,"WT_Old depleted gene families"
"851","UniRef90_A0A0T7T3E0","Group","WT-Old",-1.41340025986179,0.305467278075637,2.9324510189182e-05,"GroupWT-Old",0.000282838518957468,51,48,"WT_Old depleted gene families"
"852","UniRef90_F9Q378","Group","WT-Old",-1.13114535216621,0.244730926997578,2.98154025321447e-05,"GroupWT-Old",0.000287235708901225,51,51,"WT_Old depleted gene families"
"853","UniRef90_A0A139PYJ3","Group","WT-Old",-1.13024731164337,0.244629710903837,2.99894696931878e-05,"GroupWT-Old",0.000288573935805024,51,48,"WT_Old depleted gene families"
"854","UniRef90_A0A380KQ40","Group","WT-Old",-1.22313639809896,0.264785300934204,3.00775113251828e-05,"GroupWT-Old",0.000289082216577401,51,50,"WT_Old depleted gene families"
"855","UniRef90_A0A231QV93","Group","WT-Old",-2.4867579448272,0.539017868520872,3.06657607829235e-05,"GroupWT-Old",0.000294391303516066,51,46,"WT_Old depleted gene families"
"856","UniRef90_A0A0M9FK61","Group","WT-Old",-1.19800019227953,0.259779764049809,3.08589960474298e-05,"GroupWT-Old",0.000295900279856663,51,50,"WT_Old depleted gene families"
"857","UniRef90_UPI0005DB2BA0","Group","WT-Old",-0.968498024147243,0.210341335905207,3.16013713409049e-05,"GroupWT-Old",0.000302665176156531,51,50,"WT_Old depleted gene families"
"858","UniRef90_K4Q1V3","Group","WT-Old",-1.21881342246853,0.265465701529138,3.30087468091579e-05,"GroupWT-Old",0.000315775983461035,51,49,"WT_Old depleted gene families"
"859","UniRef90_P67331","Group","WT-Old",-1.11653715466186,0.243370432960926,3.33835429608425e-05,"GroupWT-Old",0.000318989663122928,51,49,"WT_Old depleted gene families"
"861","UniRef90_A8AW61","Group","WT-Old",-1.18032927428049,0.257453499743371,3.3735802795941e-05,"GroupWT-Old",0.00032160681689789,51,51,"WT_Old depleted gene families"
"862","UniRef90_Q8DPQ9","Group","WT-Old",-1.09056562504721,0.237974343531533,3.39512930927994e-05,"GroupWT-Old",0.000322537284381594,51,48,"WT_Old depleted gene families"
"863","UniRef90_UPI000CF58CF3","Group","WT-Old",-1.59264416640271,0.347515389323194,3.39240427839943e-05,"GroupWT-Old",0.000322537284381594,51,49,"WT_Old depleted gene families"
"864","UniRef90_V8M0W9","Group","WT-Old",-1.26145365167383,0.275226523887676,3.38811625450452e-05,"GroupWT-Old",0.000322537284381594,51,50,"WT_Old depleted gene families"
"865","UniRef90_A0A0T9GYN6","Group","WT-Old",-1.3395613741622,0.292608265849302,3.44821671787372e-05,"GroupWT-Old",0.000326824051042812,51,51,"WT_Old depleted gene families"
"866","UniRef90_Q71MI2","Group","WT-Old",-1.26763873013359,0.276882889679699,3.44541582540034e-05,"GroupWT-Old",0.000326824051042812,51,51,"WT_Old depleted gene families"
"871","UniRef90_UPI000363A024","Group","WT-Old",-1.01021741813945,0.221280809553725,3.5955737671164e-05,"GroupWT-Old",0.000338834322393702,51,46,"WT_Old depleted gene families"
"873","UniRef90_A0A380KWK2","Group","WT-Old",-1.16662775790873,0.256280473948334,3.75505909294507e-05,"GroupWT-Old",0.000353052978635661,51,49,"WT_Old depleted gene families"
"878","UniRef90_UPI0009E41423","Group","WT-Old",-1.35440981687643,0.298164483216683,3.87645961835308e-05,"GroupWT-Old",0.00036239157798909,51,51,"WT_Old depleted gene families"
"879","UniRef90_A0A0T9APV9","Group","WT-Old",-1.81104677831557,0.398725594763361,3.88161990495278e-05,"GroupWT-Old",0.000362461162455659,51,48,"WT_Old depleted gene families"
"882","UniRef90_F8DKM2","Group","WT-Old",-1.25785161770384,0.277626151006076,4.0293522829103e-05,"GroupWT-Old",0.000374976457348387,51,50,"WT_Old depleted gene families"
"883","UniRef90_W1VN74","Group","WT-Old",-1.29543736508774,0.286018374216344,4.04966689912644e-05,"GroupWT-Old",0.000376440157508832,51,47,"WT_Old depleted gene families"
"884","UniRef90_A0A0T9HAF8","Group","WT-Old",-1.60335795874154,0.354166945095271,4.07754319215671e-05,"GroupWT-Old",0.000377748019426888,51,47,"WT_Old depleted gene families"
"885","UniRef90_A8AUR6","Group","WT-Old",-1.07544122244771,0.237535632458628,4.07259044443219e-05,"GroupWT-Old",0.000377748019426888,51,51,"WT_Old depleted gene families"
"886","UniRef90_B1ICC8","Group","WT-Old",-3.67736161451325,0.812241139610603,4.07350614358256e-05,"GroupWT-Old",0.000377748019426888,51,42,"WT_Old depleted gene families"
"887","UniRef90_R0MES4","Group","WT-Old",-1.10854908208423,0.244951574695572,4.09825060709351e-05,"GroupWT-Old",0.000379238342536906,51,50,"WT_Old depleted gene families"
"889","UniRef90_Q5XD01","Group","WT-Old",-1.10217926949208,0.243773966675636,4.15617412826494e-05,"GroupWT-Old",0.000383733152359939,51,50,"WT_Old depleted gene families"
"890","UniRef90_UPI000D327CC7","Group","WT-Old",-1.30935782455403,0.289693083104896,4.17680449966819e-05,"GroupWT-Old",0.000385204621722208,51,50,"WT_Old depleted gene families"
"891","UniRef90_UPI000482B84E","Group","WT-Old",-1.28747681280552,0.285116079211532,4.23468763786788e-05,"GroupWT-Old",0.000390104558155102,51,48,"WT_Old depleted gene families"
"892","UniRef90_A0A0Z8F991","Group","WT-Old",-1.25458606775074,0.277965297663227,4.26485896731104e-05,"GroupWT-Old",0.000392004058271994,51,48,"WT_Old depleted gene families"
"895","UniRef90_F0IT92","Group","WT-Old",-1.46240296105929,0.324140900574914,4.29065916946157e-05,"GroupWT-Old",0.000393494195116655,51,47,"WT_Old depleted gene families"
"896","UniRef90_A0A354QRG8","Group","WT-Old",-3.43508802176397,0.761741930013744,4.3205139774873e-05,"GroupWT-Old",0.000395411504043832,51,42,"WT_Old depleted gene families"
"897","UniRef90_UPI00036D946F","Group","WT-Old",-1.49873016790184,0.332351847789329,4.32120028176556e-05,"GroupWT-Old",0.000395411504043832,51,48,"WT_Old depleted gene families"
"898","UniRef90_A0A0T9GX72","Group","WT-Old",-1.12862277389984,0.250360318808201,4.34218268697557e-05,"GroupWT-Old",0.000396239468535918,51,48,"WT_Old depleted gene families"
"901","UniRef90_A0A0T9AQD6","Group","WT-Old",-1.36895402806157,0.303937455150461,4.39857595207098e-05,"GroupWT-Old",0.000400704899163137,51,51,"WT_Old depleted gene families"
"902","UniRef90_E1M6Q7","Group","WT-Old",-1.44238129825441,0.320400326194728,4.43126887234567e-05,"GroupWT-Old",0.000403020180335477,51,50,"WT_Old depleted gene families"
"904","UniRef90_A8AXU4","Group","WT-Old",-1.4937665569055,0.331909657884794,4.45004983265857e-05,"GroupWT-Old",0.00040404877241661,51,50,"WT_Old depleted gene families"
"905","UniRef90_W1XWS2","Group","WT-Old",-1.31305140014207,0.291896074865657,4.48185070294787e-05,"GroupWT-Old",0.000406486525633106,51,50,"WT_Old depleted gene families"
"908","UniRef90_UPI000DABABC4","Group","WT-Old",-1.20119899977189,0.267308999796766,4.55122497286621e-05,"GroupWT-Old",0.00041141469798773,51,49,"WT_Old depleted gene families"
"909","UniRef90_Q56UV1","Group","WT-Old",-1.17936585663662,0.26253774159433,4.57361582433602e-05,"GroupWT-Old",0.000412983923940045,51,50,"WT_Old depleted gene families"
"910","UniRef90_A0A0E2UEC3","Group","WT-Old",-1.32986932927068,0.296177975852292,4.60484889282377e-05,"GroupWT-Old",0.000415347249585687,51,51,"WT_Old depleted gene families"
"913","UniRef90_A0A1Q8E7P5","Group","WT-Old",-1.22488280281347,0.273563693653686,4.79904359018496e-05,"GroupWT-Old",0.000431307446921257,51,49,"WT_Old depleted gene families"
